,fpr,tpr,trial
12393,0.237,0.633,prospective
12394,0.237,0.633,prospective
12395,0.237,0.633,prospective
12396,0.237,0.633,prospective
12397,0.237,0.634,prospective
12398,0.237,0.634,prospective
12399,0.237,0.634,prospective
12400,0.237,0.634,prospective
12401,0.237,0.634,prospective
12402,0.238,0.634,prospective
12403,0.238,0.635,prospective
12404,0.238,0.635,prospective
12405,0.238,0.635,prospective
12406,0.238,0.635,prospective
12407,0.238,0.635,prospective
12408,0.238,0.635,prospective
12409,0.238,0.636,prospective
12410,0.238,0.636,prospective
12411,0.238,0.636,prospective
12412,0.239,0.636,prospective
12413,0.239,0.637,prospective
12414,0.239,0.637,prospective
12415,0.239,0.637,prospective
12416,0.239,0.637,prospective
12417,0.239,0.638,prospective
12418,0.239,0.638,prospective
12419,0.239,0.638,prospective
12420,0.239,0.638,prospective
12421,0.239,0.638,prospective
12422,0.239,0.638,prospective
12423,0.239,0.639,prospective
12424,0.239,0.639,prospective
12425,0.239,0.639,prospective
12426,0.24,0.639,prospective
12427,0.24,0.639,prospective
12428,0.24,0.639,prospective
12429,0.24,0.639,prospective
12430,0.24,0.639,prospective
12431,0.24,0.64,prospective
12432,0.24,0.64,prospective
12433,0.24,0.64,prospective
12434,0.241,0.64,prospective
12435,0.241,0.64,prospective
12436,0.241,0.64,prospective
12437,0.241,0.641,prospective
12438,0.242,0.641,prospective
12439,0.242,0.641,prospective
12440,0.242,0.641,prospective
12441,0.242,0.642,prospective
12442,0.242,0.642,prospective
12443,0.242,0.642,prospective
12444,0.242,0.642,prospective
12445,0.242,0.643,prospective
12446,0.243,0.643,prospective
12447,0.243,0.643,prospective
12448,0.243,0.643,prospective
12449,0.243,0.643,prospective
12450,0.243,0.643,prospective
12451,0.243,0.643,prospective
12452,0.244,0.643,prospective
12453,0.244,0.644,prospective
12454,0.244,0.644,prospective
12455,0.244,0.644,prospective
12456,0.244,0.644,prospective
12457,0.244,0.645,prospective
12458,0.245,0.645,prospective
12459,0.245,0.645,prospective
12460,0.245,0.645,prospective
12461,0.245,0.646,prospective
12462,0.245,0.646,prospective
12463,0.245,0.646,prospective
12464,0.245,0.646,prospective
12465,0.245,0.646,prospective
12466,0.246,0.646,prospective
12467,0.246,0.646,prospective
12468,0.246,0.646,prospective
12469,0.246,0.647,prospective
12470,0.246,0.647,prospective
12471,0.246,0.647,prospective
12472,0.247,0.647,prospective
12473,0.247,0.647,prospective
12474,0.248,0.647,prospective
12475,0.248,0.648,prospective
12476,0.248,0.648,prospective
12477,0.248,0.648,prospective
12478,0.248,0.648,prospective
12479,0.248,0.648,prospective
12480,0.248,0.648,prospective
12481,0.248,0.649,prospective
12482,0.249,0.649,prospective
12483,0.249,0.649,prospective
12484,0.249,0.649,prospective
12485,0.249,0.65,prospective
12486,0.249,0.65,prospective
12487,0.249,0.65,prospective
12488,0.25,0.65,prospective
12489,0.25,0.65,prospective
12490,0.25,0.65,prospective
12491,0.25,0.651,prospective
12492,0.25,0.651,prospective
12493,0.25,0.651,prospective
12494,0.251,0.651,prospective
12495,0.251,0.652,prospective
12496,0.251,0.652,prospective
12497,0.251,0.652,prospective
12498,0.251,0.652,prospective
12499,0.251,0.652,prospective
12500,0.251,0.652,prospective
12501,0.251,0.653,prospective
12502,0.252,0.653,prospective
12503,0.252,0.653,prospective
12504,0.252,0.653,prospective
12505,0.252,0.653,prospective
12506,0.252,0.653,prospective
12507,0.252,0.653,prospective
12508,0.252,0.653,prospective
12509,0.252,0.654,prospective
12510,0.253,0.654,prospective
12511,0.253,0.654,prospective
12512,0.253,0.654,prospective
12513,0.253,0.655,prospective
12514,0.253,0.655,prospective
12515,0.253,0.655,prospective
12516,0.253,0.655,prospective
12517,0.253,0.655,prospective
12518,0.253,0.655,prospective
12519,0.253,0.656,prospective
12520,0.254,0.656,prospective
12521,0.254,0.656,prospective
12522,0.254,0.656,prospective
12523,0.254,0.656,prospective
12524,0.254,0.656,prospective
12525,0.254,0.657,prospective
12526,0.254,0.657,prospective
12527,0.254,0.657,prospective
12528,0.254,0.657,prospective
12529,0.254,0.658,prospective
12530,0.255,0.658,prospective
12531,0.255,0.659,prospective
12532,0.256,0.659,prospective
12533,0.256,0.659,prospective
12534,0.256,0.659,prospective
12535,0.256,0.659,prospective
12536,0.256,0.659,prospective
12537,0.256,0.659,prospective
12538,0.256,0.659,prospective
12539,0.256,0.66,prospective
12540,0.256,0.66,prospective
12541,0.256,0.66,prospective
12542,0.256,0.66,prospective
12543,0.256,0.66,prospective
12544,0.257,0.66,prospective
12545,0.257,0.661,prospective
12546,0.257,0.661,prospective
12547,0.257,0.661,prospective
12548,0.258,0.661,prospective
12549,0.258,0.662,prospective
12550,0.258,0.662,prospective
12551,0.258,0.662,prospective
12552,0.258,0.662,prospective
12553,0.258,0.663,prospective
12554,0.258,0.663,prospective
12555,0.258,0.663,prospective
12556,0.259,0.663,prospective
12557,0.259,0.663,prospective
12558,0.259,0.663,prospective
12559,0.259,0.663,prospective
12560,0.259,0.663,prospective
12561,0.259,0.664,prospective
12562,0.26,0.664,prospective
12563,0.26,0.664,prospective
12564,0.26,0.664,prospective
12565,0.26,0.665,prospective
12566,0.261,0.665,prospective
12567,0.261,0.665,prospective
12568,0.261,0.665,prospective
12569,0.261,0.665,prospective
12570,0.261,0.665,prospective
12571,0.261,0.666,prospective
12572,0.261,0.666,prospective
12573,0.261,0.666,prospective
12574,0.261,0.666,prospective
12575,0.261,0.666,prospective
12576,0.261,0.666,prospective
12577,0.261,0.667,prospective
12578,0.262,0.667,prospective
12579,0.262,0.667,prospective
12580,0.262,0.667,prospective
12581,0.262,0.667,prospective
12582,0.262,0.667,prospective
12583,0.262,0.668,prospective
12584,0.263,0.668,prospective
12585,0.263,0.668,prospective
12586,0.263,0.668,prospective
12587,0.263,0.668,prospective
12588,0.263,0.668,prospective
12589,0.263,0.669,prospective
12590,0.263,0.669,prospective
12591,0.263,0.669,prospective
12592,0.263,0.669,prospective
12593,0.263,0.669,prospective
12594,0.264,0.669,prospective
12595,0.264,0.67,prospective
12596,0.264,0.67,prospective
12597,0.264,0.67,prospective
12598,0.264,0.67,prospective
12599,0.264,0.671,prospective
12600,0.264,0.671,prospective
12601,0.264,0.671,prospective
12602,0.264,0.671,prospective
12603,0.264,0.672,prospective
12604,0.265,0.672,prospective
12605,0.265,0.672,prospective
12606,0.265,0.672,prospective
12607,0.265,0.673,prospective
12608,0.265,0.673,prospective
12609,0.265,0.673,prospective
12610,0.265,0.673,prospective
12611,0.265,0.673,prospective
12612,0.265,0.673,prospective
12613,0.265,0.674,prospective
12614,0.266,0.674,prospective
12615,0.266,0.674,prospective
12616,0.266,0.674,prospective
12617,0.266,0.674,prospective
12618,0.267,0.674,prospective
12619,0.267,0.675,prospective
12620,0.267,0.675,prospective
12621,0.267,0.675,prospective
12622,0.267,0.675,prospective
12623,0.267,0.675,prospective
12624,0.267,0.675,prospective
12625,0.267,0.676,prospective
12626,0.267,0.676,prospective
12627,0.267,0.676,prospective
12628,0.268,0.676,prospective
12629,0.268,0.676,prospective
12630,0.268,0.676,prospective
12631,0.268,0.676,prospective
12632,0.268,0.676,prospective
12633,0.268,0.677,prospective
12634,0.269,0.677,prospective
12635,0.269,0.677,prospective
12636,0.269,0.677,prospective
12637,0.269,0.677,prospective
12638,0.269,0.677,prospective
12639,0.269,0.678,prospective
12640,0.269,0.678,prospective
12641,0.269,0.678,prospective
12642,0.27,0.678,prospective
12643,0.27,0.678,prospective
12644,0.27,0.678,prospective
12645,0.27,0.679,prospective
12646,0.271,0.679,prospective
12647,0.271,0.679,prospective
12648,0.271,0.679,prospective
12649,0.271,0.68,prospective
12650,0.271,0.68,prospective
12651,0.271,0.68,prospective
12652,0.271,0.68,prospective
12653,0.271,0.681,prospective
12654,0.271,0.681,prospective
12655,0.271,0.681,prospective
12656,0.271,0.681,prospective
12657,0.271,0.681,prospective
12658,0.271,0.681,prospective
12659,0.271,0.682,prospective
12660,0.271,0.682,prospective
12661,0.271,0.682,prospective
12662,0.271,0.682,prospective
12663,0.271,0.682,prospective
12664,0.272,0.682,prospective
12665,0.272,0.683,prospective
12666,0.272,0.683,prospective
12667,0.272,0.683,prospective
12668,0.273,0.683,prospective
12669,0.273,0.683,prospective
12670,0.273,0.683,prospective
12671,0.273,0.683,prospective
12672,0.273,0.683,prospective
12673,0.273,0.684,prospective
12674,0.274,0.684,prospective
12675,0.274,0.684,prospective
12676,0.274,0.684,prospective
12677,0.274,0.685,prospective
12678,0.274,0.685,prospective
12679,0.274,0.685,prospective
12680,0.274,0.685,prospective
12681,0.274,0.685,prospective
12682,0.275,0.685,prospective
12683,0.275,0.686,prospective
12684,0.275,0.686,prospective
12685,0.275,0.686,prospective
12686,0.275,0.686,prospective
12687,0.275,0.686,prospective
12688,0.275,0.686,prospective
12689,0.275,0.686,prospective
12690,0.276,0.686,prospective
12691,0.276,0.687,prospective
12692,0.276,0.687,prospective
12693,0.276,0.687,prospective
12694,0.277,0.687,prospective
12695,0.277,0.687,prospective
12696,0.277,0.687,prospective
12697,0.277,0.688,prospective
12698,0.277,0.688,prospective
12699,0.277,0.688,prospective
12700,0.277,0.688,prospective
12701,0.277,0.688,prospective
12702,0.277,0.688,prospective
12703,0.277,0.689,prospective
12704,0.278,0.689,prospective
12705,0.278,0.689,prospective
12706,0.278,0.689,prospective
12707,0.278,0.69,prospective
12708,0.278,0.69,prospective
12709,0.278,0.69,prospective
12710,0.278,0.69,prospective
12711,0.278,0.69,prospective
12712,0.278,0.69,prospective
12713,0.278,0.69,prospective
12714,0.28,0.69,prospective
12715,0.28,0.691,prospective
12716,0.281,0.691,prospective
12717,0.281,0.691,prospective
12718,0.281,0.691,prospective
12719,0.281,0.691,prospective
12720,0.281,0.691,prospective
12721,0.281,0.692,prospective
12722,0.281,0.692,prospective
12723,0.281,0.693,prospective
12724,0.282,0.693,prospective
12725,0.282,0.693,prospective
12726,0.282,0.693,prospective
12727,0.282,0.693,prospective
12728,0.282,0.693,prospective
12729,0.282,0.693,prospective
12730,0.282,0.693,prospective
12731,0.282,0.694,prospective
12732,0.282,0.694,prospective
12733,0.282,0.694,prospective
12734,0.283,0.694,prospective
12735,0.283,0.694,prospective
12736,0.283,0.694,prospective
12737,0.283,0.695,prospective
12738,0.283,0.695,prospective
12739,0.283,0.695,prospective
12740,0.283,0.695,prospective
12741,0.283,0.695,prospective
12742,0.284,0.695,prospective
12743,0.284,0.696,prospective
12744,0.284,0.696,prospective
12745,0.284,0.696,prospective
12746,0.284,0.696,prospective
12747,0.284,0.697,prospective
12748,0.284,0.697,prospective
12749,0.284,0.697,prospective
12750,0.284,0.697,prospective
12751,0.284,0.697,prospective
12752,0.285,0.697,prospective
12753,0.285,0.698,prospective
12754,0.285,0.698,prospective
12755,0.285,0.698,prospective
12756,0.285,0.698,prospective
12757,0.285,0.699,prospective
12758,0.285,0.699,prospective
12759,0.285,0.699,prospective
12760,0.286,0.699,prospective
12761,0.286,0.7,prospective
12762,0.286,0.7,prospective
12763,0.286,0.7,prospective
12764,0.286,0.7,prospective
12765,0.286,0.7,prospective
12766,0.287,0.7,prospective
12767,0.287,0.7,prospective
12768,0.287,0.7,prospective
12769,0.287,0.701,prospective
12770,0.287,0.701,prospective
12771,0.287,0.701,prospective
12772,0.287,0.701,prospective
12773,0.287,0.701,prospective
12774,0.287,0.701,prospective
12775,0.287,0.702,prospective
12776,0.288,0.702,prospective
12777,0.288,0.702,prospective
12778,0.288,0.702,prospective
12779,0.288,0.702,prospective
12780,0.289,0.702,prospective
12781,0.289,0.703,prospective
12782,0.289,0.703,prospective
12783,0.289,0.703,prospective
12784,0.29,0.703,prospective
12785,0.29,0.703,prospective
12786,0.29,0.703,prospective
12787,0.29,0.703,prospective
12788,0.29,0.703,prospective
12789,0.29,0.704,prospective
12790,0.29,0.704,prospective
12791,0.29,0.704,prospective
12792,0.291,0.704,prospective
12793,0.291,0.705,prospective
12794,0.292,0.705,prospective
12795,0.292,0.705,prospective
12796,0.292,0.705,prospective
12797,0.292,0.705,prospective
12798,0.292,0.705,prospective
12799,0.292,0.706,prospective
12800,0.293,0.706,prospective
12801,0.293,0.706,prospective
12802,0.293,0.706,prospective
12803,0.293,0.706,prospective
12804,0.294,0.706,prospective
12805,0.294,0.707,prospective
12806,0.294,0.707,prospective
12807,0.294,0.707,prospective
12808,0.294,0.707,prospective
12809,0.294,0.708,prospective
12810,0.294,0.708,prospective
12811,0.294,0.708,prospective
12812,0.294,0.708,prospective
12813,0.294,0.709,prospective
12814,0.295,0.709,prospective
12815,0.295,0.709,prospective
12816,0.295,0.709,prospective
12817,0.295,0.709,prospective
12818,0.296,0.709,prospective
12819,0.296,0.71,prospective
12820,0.296,0.71,prospective
12821,0.296,0.71,prospective
12822,0.297,0.71,prospective
12823,0.297,0.711,prospective
12824,0.297,0.711,prospective
12825,0.297,0.711,prospective
12826,0.298,0.711,prospective
12827,0.298,0.711,prospective
12828,0.298,0.711,prospective
12829,0.298,0.712,prospective
12830,0.298,0.712,prospective
12831,0.298,0.712,prospective
12832,0.298,0.712,prospective
12833,0.298,0.712,prospective
12834,0.298,0.712,prospective
12835,0.298,0.713,prospective
12836,0.298,0.713,prospective
12837,0.298,0.713,prospective
12838,0.298,0.713,prospective
12839,0.298,0.713,prospective
12840,0.299,0.713,prospective
12841,0.299,0.714,prospective
12842,0.299,0.714,prospective
12843,0.299,0.714,prospective
12844,0.3,0.714,prospective
12845,0.3,0.714,prospective
12846,0.3,0.714,prospective
12847,0.3,0.715,prospective
12848,0.301,0.715,prospective
12849,0.301,0.715,prospective
12850,0.301,0.715,prospective
12851,0.301,0.715,prospective
12852,0.302,0.715,prospective
12853,0.302,0.716,prospective
12854,0.302,0.716,prospective
12855,0.302,0.716,prospective
12856,0.303,0.716,prospective
12857,0.303,0.716,prospective
12858,0.304,0.716,prospective
12859,0.304,0.716,prospective
12860,0.304,0.716,prospective
12861,0.304,0.717,prospective
12862,0.304,0.717,prospective
12863,0.304,0.717,prospective
12864,0.304,0.717,prospective
12865,0.304,0.717,prospective
12866,0.304,0.717,prospective
12867,0.304,0.718,prospective
12868,0.304,0.718,prospective
12869,0.304,0.718,prospective
12870,0.304,0.718,prospective
12871,0.304,0.718,prospective
12872,0.305,0.718,prospective
12873,0.305,0.719,prospective
12874,0.306,0.719,prospective
12875,0.306,0.719,prospective
12876,0.306,0.719,prospective
12877,0.306,0.72,prospective
12878,0.306,0.72,prospective
12879,0.306,0.72,prospective
12880,0.306,0.72,prospective
12881,0.306,0.72,prospective
12882,0.306,0.72,prospective
12883,0.306,0.72,prospective
12884,0.307,0.72,prospective
12885,0.307,0.721,prospective
12886,0.307,0.721,prospective
12887,0.307,0.721,prospective
12888,0.307,0.721,prospective
12889,0.307,0.721,prospective
12890,0.308,0.721,prospective
12891,0.308,0.722,prospective
12892,0.308,0.722,prospective
12893,0.308,0.722,prospective
12894,0.308,0.722,prospective
12895,0.308,0.722,prospective
12896,0.308,0.722,prospective
12897,0.308,0.723,prospective
12898,0.309,0.723,prospective
12899,0.309,0.723,prospective
12900,0.309,0.723,prospective
12901,0.309,0.724,prospective
12902,0.309,0.724,prospective
12903,0.309,0.724,prospective
12904,0.309,0.724,prospective
12905,0.309,0.724,prospective
12906,0.309,0.724,prospective
12907,0.309,0.725,prospective
12908,0.309,0.725,prospective
12909,0.309,0.725,prospective
12910,0.31,0.725,prospective
12911,0.31,0.726,prospective
12912,0.31,0.726,prospective
12913,0.31,0.726,prospective
12914,0.311,0.726,prospective
12915,0.311,0.726,prospective
12916,0.311,0.726,prospective
12917,0.311,0.727,prospective
12918,0.312,0.727,prospective
12919,0.312,0.727,prospective
12920,0.312,0.727,prospective
12921,0.312,0.727,prospective
12922,0.313,0.727,prospective
12923,0.313,0.727,prospective
12924,0.313,0.727,prospective
12925,0.313,0.728,prospective
12926,0.313,0.728,prospective
12927,0.313,0.728,prospective
12928,0.314,0.728,prospective
12929,0.314,0.729,prospective
12930,0.314,0.729,prospective
12931,0.314,0.729,prospective
12932,0.315,0.729,prospective
12933,0.315,0.73,prospective
12934,0.315,0.73,prospective
12935,0.315,0.73,prospective
12936,0.315,0.73,prospective
12937,0.315,0.73,prospective
12938,0.315,0.73,prospective
12939,0.315,0.73,prospective
12940,0.316,0.73,prospective
12941,0.316,0.731,prospective
12942,0.316,0.731,prospective
12943,0.316,0.731,prospective
12944,0.316,0.731,prospective
12945,0.316,0.731,prospective
12946,0.316,0.731,prospective
12947,0.316,0.732,prospective
12948,0.317,0.732,prospective
12949,0.317,0.732,prospective
12950,0.317,0.732,prospective
12951,0.317,0.732,prospective
12952,0.317,0.732,prospective
12953,0.317,0.733,prospective
12954,0.317,0.733,prospective
12955,0.317,0.733,prospective
12956,0.318,0.733,prospective
12957,0.318,0.733,prospective
12958,0.318,0.733,prospective
12959,0.318,0.733,prospective
12960,0.318,0.733,prospective
12961,0.318,0.734,prospective
12962,0.319,0.734,prospective
12963,0.319,0.734,prospective
12964,0.319,0.734,prospective
12965,0.319,0.735,prospective
12966,0.319,0.735,prospective
12967,0.319,0.735,prospective
12968,0.32,0.735,prospective
12969,0.32,0.736,prospective
12970,0.32,0.736,prospective
12971,0.32,0.736,prospective
12972,0.32,0.736,prospective
12973,0.32,0.736,prospective
12974,0.32,0.736,prospective
12975,0.32,0.737,prospective
12976,0.32,0.737,prospective
12977,0.32,0.737,prospective
12978,0.321,0.737,prospective
12979,0.321,0.737,prospective
12980,0.321,0.737,prospective
12981,0.321,0.738,prospective
12982,0.321,0.738,prospective
12983,0.321,0.738,prospective
12984,0.321,0.738,prospective
12985,0.321,0.738,prospective
12986,0.321,0.738,prospective
12987,0.321,0.739,prospective
12988,0.321,0.739,prospective
12989,0.321,0.739,prospective
12990,0.321,0.739,prospective
12991,0.321,0.739,prospective
12992,0.322,0.739,prospective
12993,0.322,0.74,prospective
12994,0.323,0.74,prospective
12995,0.323,0.74,prospective
12996,0.323,0.74,prospective
12997,0.323,0.74,prospective
12998,0.323,0.74,prospective
12999,0.323,0.74,prospective
13000,0.323,0.74,prospective
13001,0.323,0.741,prospective
13002,0.324,0.741,prospective
13003,0.324,0.741,prospective
13004,0.324,0.741,prospective
13005,0.324,0.741,prospective
13006,0.324,0.741,prospective
13007,0.324,0.742,prospective
13008,0.324,0.742,prospective
13009,0.324,0.742,prospective
13010,0.324,0.742,prospective
13011,0.324,0.742,prospective
13012,0.324,0.742,prospective
13013,0.324,0.743,prospective
13014,0.325,0.743,prospective
13015,0.325,0.743,prospective
13016,0.325,0.743,prospective
13017,0.325,0.743,prospective
13018,0.325,0.743,prospective
13019,0.325,0.743,prospective
13020,0.325,0.743,prospective
13021,0.325,0.744,prospective
13022,0.326,0.744,prospective
13023,0.326,0.744,prospective
13024,0.327,0.744,prospective
13025,0.327,0.744,prospective
13026,0.328,0.744,prospective
13027,0.328,0.745,prospective
13028,0.329,0.745,prospective
13029,0.329,0.745,prospective
13030,0.329,0.745,prospective
13031,0.329,0.745,prospective
13032,0.33,0.745,prospective
13033,0.33,0.746,prospective
13034,0.33,0.746,prospective
13035,0.33,0.746,prospective
13036,0.33,0.746,prospective
13037,0.33,0.747,prospective
13038,0.331,0.747,prospective
13039,0.331,0.747,prospective
13040,0.331,0.747,prospective
13041,0.331,0.747,prospective
13042,0.331,0.747,prospective
13043,0.331,0.747,prospective
13044,0.332,0.747,prospective
13045,0.332,0.748,prospective
13046,0.332,0.748,prospective
13047,0.332,0.748,prospective
13048,0.333,0.748,prospective
13049,0.333,0.748,prospective
13050,0.333,0.748,prospective
13051,0.333,0.749,prospective
13052,0.333,0.749,prospective
13053,0.334,0.749,prospective
13054,0.334,0.749,prospective
13055,0.334,0.749,prospective
13056,0.334,0.749,prospective
13057,0.334,0.749,prospective
13058,0.334,0.749,prospective
13059,0.334,0.75,prospective
13060,0.334,0.75,prospective
13061,0.334,0.75,prospective
13062,0.334,0.75,prospective
13063,0.334,0.75,prospective
13064,0.334,0.75,prospective
13065,0.334,0.75,prospective
13066,0.335,0.75,prospective
13067,0.335,0.751,prospective
13068,0.335,0.751,prospective
13069,0.335,0.751,prospective
13070,0.335,0.751,prospective
13071,0.335,0.751,prospective
13072,0.335,0.751,prospective
13073,0.335,0.752,prospective
13074,0.336,0.752,prospective
13075,0.336,0.752,prospective
13076,0.336,0.752,prospective
13077,0.336,0.752,prospective
13078,0.336,0.752,prospective
13079,0.336,0.753,prospective
13080,0.336,0.753,prospective
13081,0.336,0.753,prospective
13082,0.337,0.753,prospective
13083,0.337,0.754,prospective
13084,0.338,0.754,prospective
13085,0.338,0.754,prospective
13086,0.338,0.754,prospective
13087,0.338,0.754,prospective
13088,0.338,0.754,prospective
13089,0.338,0.755,prospective
13090,0.338,0.755,prospective
13091,0.338,0.755,prospective
13092,0.338,0.755,prospective
13093,0.338,0.756,prospective
13094,0.339,0.756,prospective
13095,0.339,0.756,prospective
13096,0.34,0.756,prospective
13097,0.34,0.756,prospective
13098,0.34,0.756,prospective
13099,0.34,0.757,prospective
13100,0.34,0.757,prospective
13101,0.34,0.757,prospective
13102,0.34,0.757,prospective
13103,0.34,0.757,prospective
13104,0.341,0.757,prospective
13105,0.341,0.757,prospective
13106,0.341,0.757,prospective
13107,0.341,0.757,prospective
13108,0.341,0.757,prospective
13109,0.341,0.758,prospective
13110,0.341,0.758,prospective
13111,0.341,0.758,prospective
13112,0.341,0.758,prospective
13113,0.341,0.759,prospective
13114,0.342,0.759,prospective
13115,0.342,0.759,prospective
13116,0.342,0.759,prospective
13117,0.342,0.76,prospective
13118,0.342,0.76,prospective
13119,0.342,0.76,prospective
13120,0.343,0.76,prospective
13121,0.343,0.76,prospective
13122,0.343,0.76,prospective
13123,0.343,0.761,prospective
13124,0.343,0.761,prospective
13125,0.343,0.761,prospective
13126,0.343,0.761,prospective
13127,0.343,0.762,prospective
13128,0.343,0.762,prospective
13129,0.343,0.762,prospective
13130,0.343,0.762,prospective
13131,0.343,0.763,prospective
13132,0.343,0.763,prospective
13133,0.343,0.763,prospective
13134,0.343,0.763,prospective
13135,0.343,0.763,prospective
13136,0.344,0.763,prospective
13137,0.344,0.763,prospective
13138,0.344,0.763,prospective
13139,0.344,0.764,prospective
13140,0.345,0.764,prospective
13141,0.345,0.764,prospective
13142,0.345,0.764,prospective
13143,0.345,0.765,prospective
13144,0.345,0.765,prospective
13145,0.345,0.765,prospective
13146,0.345,0.765,prospective
13147,0.345,0.765,prospective
13148,0.345,0.765,prospective
13149,0.345,0.766,prospective
13150,0.345,0.766,prospective
13151,0.345,0.766,prospective
13152,0.346,0.766,prospective
13153,0.346,0.766,prospective
13154,0.346,0.766,prospective
13155,0.346,0.767,prospective
13156,0.347,0.767,prospective
13157,0.347,0.767,prospective
13158,0.347,0.767,prospective
13159,0.347,0.767,prospective
13160,0.347,0.767,prospective
13161,0.347,0.767,prospective
13162,0.347,0.767,prospective
13163,0.347,0.768,prospective
13164,0.349,0.768,prospective
13165,0.349,0.768,prospective
13166,0.349,0.768,prospective
13167,0.349,0.768,prospective
13168,0.349,0.768,prospective
13169,0.349,0.769,prospective
13170,0.349,0.769,prospective
13171,0.349,0.769,prospective
13172,0.349,0.769,prospective
13173,0.349,0.769,prospective
13174,0.35,0.769,prospective
13175,0.35,0.77,prospective
13176,0.35,0.77,prospective
13177,0.35,0.771,prospective
13178,0.35,0.771,prospective
13179,0.35,0.771,prospective
13180,0.35,0.771,prospective
13181,0.35,0.771,prospective
13182,0.351,0.771,prospective
13183,0.351,0.772,prospective
13184,0.351,0.772,prospective
13185,0.351,0.772,prospective
13186,0.351,0.772,prospective
13187,0.351,0.772,prospective
13188,0.352,0.772,prospective
13189,0.352,0.772,prospective
13190,0.352,0.772,prospective
13191,0.352,0.773,prospective
13192,0.352,0.773,prospective
13193,0.352,0.773,prospective
13194,0.352,0.773,prospective
13195,0.352,0.773,prospective
13196,0.353,0.773,prospective
13197,0.353,0.774,prospective
13198,0.353,0.774,prospective
13199,0.353,0.774,prospective
13200,0.354,0.774,prospective
13201,0.354,0.774,prospective
13202,0.354,0.774,prospective
13203,0.354,0.775,prospective
13204,0.354,0.775,prospective
13205,0.354,0.775,prospective
13206,0.355,0.775,prospective
13207,0.355,0.775,prospective
13208,0.355,0.775,prospective
13209,0.355,0.775,prospective
13210,0.356,0.775,prospective
13211,0.356,0.776,prospective
13212,0.356,0.776,prospective
13213,0.356,0.776,prospective
13214,0.356,0.776,prospective
13215,0.356,0.776,prospective
13216,0.356,0.776,prospective
13217,0.356,0.777,prospective
13218,0.357,0.777,prospective
13219,0.357,0.777,prospective
13220,0.357,0.777,prospective
13221,0.357,0.777,prospective
13222,0.357,0.777,prospective
13223,0.357,0.777,prospective
13224,0.357,0.777,prospective
13225,0.357,0.778,prospective
13226,0.358,0.778,prospective
13227,0.358,0.778,prospective
13228,0.358,0.778,prospective
13229,0.358,0.778,prospective
13230,0.358,0.778,prospective
13231,0.358,0.779,prospective
13232,0.359,0.779,prospective
13233,0.359,0.779,prospective
13234,0.359,0.779,prospective
13235,0.359,0.779,prospective
13236,0.359,0.779,prospective
13237,0.359,0.78,prospective
13238,0.359,0.78,prospective
13239,0.359,0.78,prospective
13240,0.359,0.78,prospective
13241,0.359,0.78,prospective
13242,0.359,0.78,prospective
13243,0.359,0.78,prospective
13244,0.36,0.78,prospective
13245,0.36,0.781,prospective
13246,0.36,0.781,prospective
13247,0.36,0.781,prospective
13248,0.36,0.781,prospective
13249,0.36,0.781,prospective
13250,0.361,0.781,prospective
13251,0.361,0.782,prospective
13252,0.361,0.782,prospective
13253,0.361,0.782,prospective
13254,0.361,0.782,prospective
13255,0.361,0.782,prospective
13256,0.361,0.782,prospective
13257,0.361,0.783,prospective
13258,0.361,0.783,prospective
13259,0.361,0.783,prospective
13260,0.362,0.783,prospective
13261,0.362,0.783,prospective
13262,0.363,0.783,prospective
13263,0.363,0.784,prospective
13264,0.366,0.784,prospective
13265,0.366,0.784,prospective
13266,0.366,0.784,prospective
13267,0.366,0.785,prospective
13268,0.366,0.785,prospective
13269,0.366,0.785,prospective
13270,0.366,0.785,prospective
13271,0.366,0.786,prospective
13272,0.366,0.786,prospective
13273,0.366,0.786,prospective
13274,0.367,0.786,prospective
13275,0.367,0.786,prospective
13276,0.367,0.786,prospective
13277,0.367,0.787,prospective
13278,0.367,0.787,prospective
13279,0.367,0.787,prospective
13280,0.368,0.787,prospective
13281,0.368,0.787,prospective
13282,0.368,0.787,prospective
13283,0.368,0.787,prospective
13284,0.368,0.787,prospective
13285,0.368,0.788,prospective
13286,0.368,0.788,prospective
13287,0.368,0.789,prospective
13288,0.369,0.789,prospective
13289,0.369,0.789,prospective
13290,0.37,0.789,prospective
13291,0.37,0.789,prospective
13292,0.37,0.789,prospective
13293,0.37,0.79,prospective
13294,0.37,0.79,prospective
13295,0.37,0.79,prospective
13296,0.37,0.79,prospective
13297,0.37,0.79,prospective
13298,0.37,0.79,prospective
13299,0.37,0.79,prospective
13300,0.371,0.79,prospective
13301,0.371,0.791,prospective
13302,0.371,0.791,prospective
13303,0.371,0.791,prospective
13304,0.371,0.791,prospective
13305,0.371,0.791,prospective
13306,0.371,0.791,prospective
13307,0.371,0.792,prospective
13308,0.371,0.792,prospective
13309,0.371,0.792,prospective
13310,0.372,0.792,prospective
13311,0.372,0.793,prospective
13312,0.372,0.793,prospective
13313,0.372,0.793,prospective
13314,0.372,0.793,prospective
13315,0.372,0.793,prospective
13316,0.372,0.793,prospective
13317,0.372,0.794,prospective
13318,0.372,0.794,prospective
13319,0.372,0.794,prospective
13320,0.372,0.794,prospective
13321,0.372,0.794,prospective
13322,0.373,0.794,prospective
13323,0.373,0.794,prospective
13324,0.373,0.794,prospective
