,fpr,tpr,trial
17068,0.082,0.486,random-split
17069,0.082,0.486,random-split
17070,0.082,0.486,random-split
17071,0.082,0.486,random-split
17072,0.082,0.486,random-split
17060,0.081,0.485,random-split
17045,0.081,0.482,random-split
17044,0.08,0.482,random-split
17043,0.08,0.482,random-split
17016,0.079,0.479,random-split
17017,0.079,0.479,random-split
17018,0.079,0.479,random-split
17019,0.079,0.479,random-split
17020,0.079,0.479,random-split
17021,0.08,0.479,random-split
17022,0.08,0.48,random-split
17023,0.08,0.48,random-split
17024,0.08,0.48,random-split
17025,0.08,0.48,random-split
17026,0.08,0.48,random-split
17027,0.08,0.48,random-split
17028,0.08,0.481,random-split
17029,0.08,0.481,random-split
17030,0.08,0.481,random-split
17031,0.08,0.481,random-split
17032,0.08,0.481,random-split
17033,0.08,0.481,random-split
17034,0.08,0.481,random-split
17035,0.08,0.481,random-split
17036,0.08,0.481,random-split
17037,0.08,0.481,random-split
17038,0.08,0.482,random-split
17039,0.08,0.482,random-split
17040,0.08,0.482,random-split
17041,0.08,0.482,random-split
17042,0.08,0.482,random-split
17074,0.082,0.487,random-split
16713,0.063,0.435,random-split
17678,0.117,0.568,random-split
17680,0.117,0.568,random-split
18317,0.159,0.647,random-split
18318,0.159,0.647,random-split
18319,0.159,0.647,random-split
18320,0.16,0.647,random-split
18321,0.16,0.647,random-split
18322,0.16,0.647,random-split
18323,0.16,0.648,random-split
18324,0.16,0.648,random-split
18325,0.16,0.648,random-split
18326,0.16,0.648,random-split
18327,0.16,0.648,random-split
18328,0.16,0.648,random-split
18316,0.159,0.647,random-split
18329,0.16,0.648,random-split
18331,0.16,0.649,random-split
18332,0.16,0.649,random-split
18333,0.16,0.649,random-split
18334,0.161,0.649,random-split
18335,0.161,0.649,random-split
18336,0.161,0.649,random-split
18337,0.161,0.649,random-split
18338,0.161,0.649,random-split
18339,0.161,0.649,random-split
18340,0.161,0.649,random-split
18341,0.161,0.65,random-split
18342,0.161,0.65,random-split
18330,0.16,0.648,random-split
18343,0.161,0.65,random-split
18315,0.159,0.647,random-split
18313,0.159,0.647,random-split
18287,0.158,0.643,random-split
18288,0.158,0.643,random-split
18289,0.158,0.644,random-split
18290,0.158,0.644,random-split
18291,0.158,0.644,random-split
18292,0.158,0.644,random-split
18293,0.158,0.644,random-split
18294,0.158,0.644,random-split
18295,0.158,0.644,random-split
18296,0.158,0.644,random-split
18297,0.158,0.644,random-split
18298,0.158,0.644,random-split
18314,0.159,0.647,random-split
18299,0.158,0.645,random-split
18301,0.158,0.645,random-split
18302,0.158,0.645,random-split
18303,0.158,0.645,random-split
18304,0.158,0.645,random-split
18305,0.158,0.646,random-split
18306,0.158,0.646,random-split
18307,0.158,0.646,random-split
18308,0.159,0.646,random-split
18309,0.159,0.646,random-split
18310,0.159,0.646,random-split
18311,0.159,0.646,random-split
18312,0.159,0.646,random-split
18300,0.158,0.645,random-split
18286,0.158,0.643,random-split
18344,0.161,0.65,random-split
18346,0.161,0.65,random-split
18377,0.164,0.654,random-split
18378,0.164,0.654,random-split
18379,0.164,0.654,random-split
18380,0.165,0.654,random-split
18381,0.165,0.654,random-split
18382,0.165,0.654,random-split
18383,0.165,0.655,random-split
18384,0.165,0.655,random-split
18385,0.165,0.655,random-split
18386,0.165,0.655,random-split
18387,0.165,0.655,random-split
18388,0.166,0.655,random-split
18376,0.164,0.654,random-split
18389,0.166,0.655,random-split
18391,0.166,0.655,random-split
18392,0.166,0.655,random-split
18393,0.166,0.656,random-split
18394,0.166,0.656,random-split
18395,0.166,0.656,random-split
18396,0.166,0.656,random-split
18397,0.166,0.656,random-split
18398,0.167,0.656,random-split
18399,0.167,0.656,random-split
18400,0.167,0.656,random-split
18401,0.167,0.657,random-split
18402,0.167,0.657,random-split
18390,0.166,0.655,random-split
18345,0.161,0.65,random-split
18375,0.164,0.654,random-split
18373,0.164,0.653,random-split
18347,0.161,0.65,random-split
18348,0.161,0.65,random-split
18349,0.161,0.651,random-split
18350,0.162,0.651,random-split
18351,0.162,0.651,random-split
18352,0.162,0.651,random-split
18353,0.162,0.651,random-split
18354,0.162,0.651,random-split
18355,0.162,0.651,random-split
18356,0.162,0.651,random-split
18357,0.162,0.651,random-split
18358,0.162,0.651,random-split
18374,0.164,0.653,random-split
18359,0.162,0.652,random-split
18361,0.163,0.652,random-split
18362,0.163,0.652,random-split
18363,0.163,0.652,random-split
18364,0.163,0.652,random-split
18365,0.163,0.652,random-split
18366,0.163,0.652,random-split
18367,0.163,0.653,random-split
18368,0.164,0.653,random-split
18369,0.164,0.653,random-split
18370,0.164,0.653,random-split
18371,0.164,0.653,random-split
18372,0.164,0.653,random-split
18360,0.163,0.652,random-split
18285,0.157,0.643,random-split
18284,0.157,0.643,random-split
18283,0.157,0.643,random-split
18196,0.15,0.632,random-split
18197,0.15,0.632,random-split
18198,0.15,0.632,random-split
18199,0.15,0.633,random-split
18200,0.15,0.633,random-split
18201,0.15,0.633,random-split
18202,0.15,0.633,random-split
18203,0.15,0.633,random-split
18204,0.151,0.633,random-split
18205,0.151,0.633,random-split
18206,0.151,0.633,random-split
18207,0.151,0.634,random-split
18195,0.15,0.632,random-split
18208,0.151,0.634,random-split
18210,0.151,0.634,random-split
18211,0.151,0.634,random-split
18212,0.151,0.634,random-split
18213,0.151,0.634,random-split
18214,0.152,0.634,random-split
18215,0.152,0.635,random-split
18216,0.152,0.635,random-split
18217,0.152,0.635,random-split
18218,0.152,0.635,random-split
18219,0.152,0.635,random-split
18220,0.152,0.635,random-split
18221,0.152,0.636,random-split
18209,0.151,0.634,random-split
18222,0.153,0.636,random-split
18194,0.15,0.632,random-split
18192,0.15,0.632,random-split
18165,0.148,0.628,random-split
18166,0.148,0.628,random-split
18167,0.148,0.629,random-split
18168,0.148,0.629,random-split
18169,0.148,0.629,random-split
18170,0.148,0.629,random-split
18171,0.148,0.629,random-split
18172,0.148,0.629,random-split
18173,0.148,0.63,random-split
18174,0.148,0.63,random-split
18175,0.148,0.63,random-split
18176,0.149,0.63,random-split
18193,0.15,0.632,random-split
18177,0.149,0.63,random-split
18179,0.149,0.63,random-split
18180,0.149,0.63,random-split
18182,0.149,0.631,random-split
18183,0.149,0.631,random-split
18184,0.149,0.631,random-split
18185,0.149,0.631,random-split
18186,0.149,0.631,random-split
18187,0.149,0.631,random-split
18188,0.15,0.631,random-split
18189,0.15,0.632,random-split
18190,0.15,0.632,random-split
18191,0.15,0.632,random-split
18178,0.149,0.63,random-split
18223,0.153,0.636,random-split
18224,0.153,0.636,random-split
18225,0.153,0.636,random-split
18257,0.155,0.64,random-split
18258,0.155,0.64,random-split
18259,0.155,0.64,random-split
18260,0.156,0.64,random-split
18261,0.156,0.64,random-split
18262,0.156,0.64,random-split
18263,0.156,0.641,random-split
18264,0.156,0.641,random-split
18265,0.156,0.641,random-split
18266,0.156,0.641,random-split
18267,0.156,0.641,random-split
18268,0.156,0.641,random-split
18256,0.155,0.639,random-split
18269,0.156,0.641,random-split
18271,0.156,0.642,random-split
18272,0.156,0.642,random-split
18273,0.156,0.642,random-split
18274,0.156,0.642,random-split
18275,0.156,0.642,random-split
18276,0.157,0.642,random-split
18277,0.157,0.642,random-split
18278,0.157,0.642,random-split
18279,0.157,0.642,random-split
18280,0.157,0.642,random-split
18281,0.157,0.643,random-split
18282,0.157,0.643,random-split
18270,0.156,0.641,random-split
18255,0.155,0.639,random-split
18254,0.155,0.639,random-split
18253,0.155,0.639,random-split
18226,0.153,0.636,random-split
18227,0.153,0.636,random-split
18228,0.153,0.636,random-split
18229,0.153,0.636,random-split
18230,0.153,0.636,random-split
18231,0.153,0.637,random-split
18232,0.154,0.637,random-split
18233,0.154,0.637,random-split
18234,0.154,0.637,random-split
18235,0.154,0.637,random-split
18236,0.154,0.637,random-split
18237,0.154,0.637,random-split
18238,0.154,0.637,random-split
18239,0.154,0.637,random-split
18240,0.154,0.637,random-split
18241,0.154,0.638,random-split
18242,0.154,0.638,random-split
18243,0.154,0.638,random-split
18244,0.154,0.638,random-split
18245,0.154,0.638,random-split
18246,0.155,0.638,random-split
18247,0.155,0.639,random-split
18248,0.155,0.639,random-split
18249,0.155,0.639,random-split
18250,0.155,0.639,random-split
18251,0.155,0.639,random-split
18252,0.155,0.639,random-split
18403,0.167,0.657,random-split
18404,0.167,0.657,random-split
18405,0.167,0.657,random-split
18406,0.167,0.657,random-split
18558,0.179,0.675,random-split
18559,0.179,0.676,random-split
18560,0.179,0.676,random-split
18561,0.179,0.676,random-split
18562,0.179,0.676,random-split
18563,0.179,0.677,random-split
18564,0.179,0.677,random-split
18565,0.179,0.677,random-split
18566,0.179,0.677,random-split
18567,0.179,0.677,random-split
18568,0.179,0.677,random-split
18569,0.179,0.677,random-split
18557,0.179,0.675,random-split
18570,0.18,0.677,random-split
18572,0.18,0.678,random-split
18573,0.18,0.678,random-split
18574,0.18,0.678,random-split
18575,0.18,0.678,random-split
18576,0.18,0.678,random-split
18577,0.18,0.678,random-split
18578,0.18,0.678,random-split
18579,0.18,0.679,random-split
18580,0.18,0.679,random-split
18581,0.18,0.679,random-split
18582,0.18,0.679,random-split
18583,0.18,0.679,random-split
18571,0.18,0.678,random-split
18584,0.18,0.679,random-split
18556,0.179,0.675,random-split
18554,0.178,0.675,random-split
18528,0.176,0.672,random-split
18529,0.176,0.672,random-split
18530,0.176,0.672,random-split
18531,0.176,0.672,random-split
18532,0.177,0.672,random-split
18533,0.177,0.672,random-split
18534,0.177,0.672,random-split
18535,0.177,0.673,random-split
18536,0.177,0.673,random-split
18537,0.177,0.673,random-split
18538,0.177,0.673,random-split
18539,0.177,0.673,random-split
18555,0.178,0.675,random-split
18540,0.177,0.673,random-split
18542,0.177,0.673,random-split
18543,0.177,0.673,random-split
18544,0.177,0.673,random-split
18545,0.177,0.674,random-split
18546,0.177,0.674,random-split
18547,0.177,0.674,random-split
18548,0.177,0.674,random-split
18549,0.177,0.674,random-split
18550,0.178,0.674,random-split
18551,0.178,0.674,random-split
18552,0.178,0.674,random-split
18553,0.178,0.675,random-split
18541,0.177,0.673,random-split
18585,0.18,0.679,random-split
18586,0.181,0.679,random-split
18587,0.181,0.68,random-split
18619,0.183,0.684,random-split
18620,0.184,0.684,random-split
18621,0.184,0.684,random-split
18622,0.184,0.684,random-split
18623,0.184,0.684,random-split
18624,0.184,0.684,random-split
18625,0.184,0.684,random-split
18626,0.184,0.684,random-split
18627,0.184,0.684,random-split
18628,0.184,0.684,random-split
18629,0.184,0.685,random-split
18630,0.184,0.685,random-split
18618,0.183,0.683,random-split
18631,0.184,0.685,random-split
18633,0.184,0.685,random-split
18634,0.185,0.685,random-split
18635,0.185,0.686,random-split
18636,0.185,0.686,random-split
18637,0.185,0.686,random-split
18638,0.186,0.686,random-split
18639,0.186,0.686,random-split
18640,0.186,0.686,random-split
18641,0.186,0.686,random-split
18642,0.186,0.686,random-split
18643,0.186,0.687,random-split
18644,0.186,0.687,random-split
18632,0.184,0.685,random-split
18617,0.183,0.683,random-split
18616,0.183,0.683,random-split
18615,0.183,0.683,random-split
18588,0.181,0.68,random-split
18589,0.181,0.68,random-split
18590,0.181,0.68,random-split
18591,0.181,0.68,random-split
18592,0.181,0.68,random-split
18593,0.181,0.68,random-split
18594,0.181,0.68,random-split
18595,0.181,0.681,random-split
18596,0.181,0.681,random-split
18597,0.181,0.681,random-split
18598,0.182,0.681,random-split
18599,0.182,0.681,random-split
18600,0.182,0.681,random-split
18601,0.182,0.681,random-split
18602,0.182,0.681,random-split
18603,0.182,0.682,random-split
18604,0.182,0.682,random-split
18605,0.182,0.682,random-split
18606,0.182,0.682,random-split
18607,0.182,0.682,random-split
18608,0.182,0.682,random-split
18609,0.182,0.682,random-split
18610,0.182,0.682,random-split
18611,0.182,0.683,random-split
18612,0.183,0.683,random-split
18613,0.183,0.683,random-split
18614,0.183,0.683,random-split
18527,0.176,0.672,random-split
18164,0.148,0.628,random-split
18526,0.176,0.671,random-split
18524,0.176,0.671,random-split
18437,0.17,0.661,random-split
18438,0.17,0.661,random-split
18439,0.17,0.661,random-split
18440,0.17,0.661,random-split
18441,0.17,0.661,random-split
18442,0.17,0.661,random-split
18443,0.17,0.661,random-split
18444,0.17,0.661,random-split
18445,0.17,0.662,random-split
18446,0.171,0.662,random-split
18447,0.171,0.662,random-split
18448,0.171,0.662,random-split
18436,0.17,0.661,random-split
18449,0.171,0.662,random-split
18451,0.171,0.662,random-split
18452,0.171,0.662,random-split
18453,0.171,0.662,random-split
18454,0.171,0.662,random-split
18455,0.171,0.663,random-split
18456,0.171,0.663,random-split
18457,0.171,0.663,random-split
18458,0.171,0.663,random-split
18459,0.171,0.663,random-split
18460,0.172,0.663,random-split
18461,0.172,0.663,random-split
18462,0.172,0.663,random-split
18450,0.171,0.662,random-split
18463,0.172,0.664,random-split
18435,0.169,0.661,random-split
18433,0.169,0.66,random-split
18407,0.167,0.657,random-split
18408,0.167,0.657,random-split
18409,0.167,0.658,random-split
18410,0.168,0.658,random-split
18411,0.168,0.658,random-split
18412,0.168,0.658,random-split
18413,0.168,0.658,random-split
18414,0.168,0.658,random-split
18415,0.168,0.658,random-split
18416,0.168,0.658,random-split
18417,0.168,0.659,random-split
18418,0.168,0.659,random-split
18434,0.169,0.66,random-split
18419,0.168,0.659,random-split
18421,0.168,0.659,random-split
18422,0.168,0.659,random-split
18423,0.168,0.659,random-split
18424,0.168,0.659,random-split
18425,0.168,0.659,random-split
18426,0.169,0.659,random-split
18427,0.169,0.66,random-split
18428,0.169,0.66,random-split
18429,0.169,0.66,random-split
18430,0.169,0.66,random-split
18431,0.169,0.66,random-split
18432,0.169,0.66,random-split
18420,0.168,0.659,random-split
18464,0.172,0.664,random-split
18465,0.172,0.664,random-split
18466,0.172,0.664,random-split
18498,0.174,0.668,random-split
18499,0.174,0.668,random-split
18500,0.174,0.668,random-split
18501,0.174,0.668,random-split
18502,0.174,0.668,random-split
18503,0.174,0.669,random-split
18504,0.174,0.669,random-split
18505,0.174,0.669,random-split
18506,0.174,0.669,random-split
18507,0.174,0.669,random-split
18508,0.175,0.669,random-split
18509,0.175,0.669,random-split
18497,0.174,0.668,random-split
18510,0.175,0.669,random-split
18512,0.175,0.67,random-split
18513,0.175,0.67,random-split
18514,0.175,0.67,random-split
18515,0.175,0.67,random-split
18516,0.175,0.67,random-split
18517,0.175,0.67,random-split
18518,0.175,0.67,random-split
18519,0.175,0.671,random-split
18520,0.175,0.671,random-split
18521,0.175,0.671,random-split
18522,0.176,0.671,random-split
18523,0.176,0.671,random-split
18511,0.175,0.67,random-split
18496,0.174,0.668,random-split
18495,0.174,0.668,random-split
18494,0.174,0.667,random-split
18467,0.172,0.665,random-split
18468,0.172,0.665,random-split
18469,0.172,0.665,random-split
18470,0.172,0.665,random-split
18471,0.172,0.665,random-split
18472,0.172,0.665,random-split
18473,0.172,0.665,random-split
18474,0.173,0.665,random-split
18475,0.173,0.665,random-split
18476,0.173,0.665,random-split
18477,0.173,0.666,random-split
18478,0.173,0.666,random-split
18479,0.173,0.666,random-split
18480,0.173,0.666,random-split
18481,0.173,0.666,random-split
18482,0.173,0.666,random-split
18483,0.173,0.666,random-split
18484,0.173,0.666,random-split
18485,0.173,0.667,random-split
18486,0.173,0.667,random-split
18487,0.173,0.667,random-split
18488,0.173,0.667,random-split
18489,0.173,0.667,random-split
18490,0.174,0.667,random-split
18491,0.174,0.667,random-split
18492,0.174,0.667,random-split
18493,0.174,0.667,random-split
18525,0.176,0.671,random-split
18163,0.148,0.628,random-split
18162,0.148,0.628,random-split
18161,0.148,0.628,random-split
17832,0.125,0.586,random-split
17833,0.125,0.586,random-split
17834,0.125,0.587,random-split
17835,0.125,0.587,random-split
17836,0.125,0.587,random-split
17837,0.125,0.587,random-split
17838,0.125,0.587,random-split
17839,0.126,0.587,random-split
17840,0.126,0.588,random-split
17841,0.126,0.588,random-split
17842,0.126,0.588,random-split
