,name,pid,date,seed,gamma,node_ip,hostname,trial_id,max_depth,n_samples,reg_alpha,reg_lambda,n_estimators,experiment_id,learning_rate,colsample_bytree,min_child_weight,scale_pos_weight,config/n_estimators,config/scale_pos_weight,_wandb,timestamp,_timestamp,train_set_auc,config/max_depth,config/reg_alpha,config/reg_lambda,training_iteration,config/colsample_bytree,timesteps_since_restore,_runtime,val_set_auc,config/gamma,warmup_time,time_total_s,same_time_test_auc,time_since_restore,iterations_since_restore,_step,time_this_iter_s,config/min_child_weight,temporal_test_auc,config/learning_rate,config/seed,config/n_samples
202,10000samples-21seed,78557,2022-10-01_22-05-40,21,8,192.168.0.25,cn-0019,2e211286,12,10000,0.13923263296353927,8,150,e67577961f75477295e5ef02d1e5bd3a,0.010050710772573176,0.8362393016229696,8,30,150,30,{'runtime': 218},1664676340,1664676340,0.5742163572131425,12,0.13923263296353927,8,1,0.8362393016229696,0,218,0.5577853955000476,8,0.004269123077392578,217.42908573150635,0.5492180180059236,217.42908573150635,1,0,217.42908573150635,8,0.5579357548071243,0.010050710772573176,21,10000
203,100samples-36seed,142656,2022-10-01_22-05-19,36,8,192.168.0.33,cn-0027,9c9765fe,8,100,0.25098168337955074,0,300,2b8ed5f132374e74bdc79f3232567840,0.049736320299383775,0.7736735706785903,4,10,300,10,{'runtime': 200},1664676319,1664676319,0.8614163614163615,8,0.25098168337955074,0,1,0.7736735706785903,0,200,0.5913032874648226,8,0.004544496536254883,199.6161737442017,0.5929465076379713,199.6161737442017,1,0,199.6161737442017,4,0.5845623707653764,0.049736320299383775,36,100
204,10000samples-0seed,152399,2022-10-01_22-06-00,0,8,192.168.0.39,cn-0033,9c47e114,12,10000,0.2402337947671963,0,250,78e174ea64f94ff49e6748ade6a02fe0,0.010710732159494245,0.9826686701903808,0,10,250,10,{'runtime': 248},1664676360,1664676360,0.8342097716446814,12,0.2402337947671963,0,1,0.9826686701903808,0,248,0.685064232051859,8,0.0037527084350585938,248.5952696800232,0.6886055886068354,248.5952696800232,1,0,248.5952696800232,0,0.6538509725758264,0.010710732159494245,0,10000
205,10000samples-21seed,78770,2022-10-01_22-05-20,21,4,192.168.0.25,cn-0019,9ca86962,8,10000,0.5053573525282065,2,100,aef8adfe296045dfa0afa336afaaa01d,0.026005331067515423,0.8719974278693998,4,10,100,10,{'runtime': 209},1664676320,1664676320,0.5763022564285528,8,0.5053573525282065,2,1,0.8719974278693998,0,209,0.5660135187346789,4,0.0034646987915039062,209.27199149131775,0.5683843600695208,209.27199149131775,1,0,209.27199149131775,4,0.5994056364967624,0.026005331067515423,21,10000
206,10000samples-13seed,238467,2022-10-01_22-05-24,13,4,192.168.0.52,cn-0046,1deb24e2,8,10000,0.5461914480047094,2,200,6b0e498ca8e748a2a5011f7b70d357dd,0.05240476615673085,0.932313718277946,4,40,200,40,{'runtime': 217},1664676324,1664676324,0.8438044963100831,8,0.5461914480047094,2,1,0.932313718277946,0,217,0.6760320465528731,4,0.00364828109741211,217.6029007434845,0.6692351477161232,217.6029007434845,1,0,217.6029007434845,4,0.6516897089678035,0.05240476615673085,13,10000
207,100samples-21seed,99095,2022-10-01_22-05-31,21,0,192.168.0.13,cn-0007,28b8659c,12,100,0.34159479979340035,8,250,8016df1d9ee94f62860760a1d59d9961,0.03991303720184736,0.8719302314185955,4,20,250,20,{'runtime': 226},1664676331,1664676331,0.48165760869565216,12,0.34159479979340035,8,1,0.8719302314185955,0,226,0.5373342142615041,0,0.0037314891815185543,226.23971700668335,0.5377914689647404,226.23971700668335,1,0,226.23971700668335,4,0.5471896278313595,0.03991303720184736,21,100
208,100samples-21seed,98886,2022-10-01_22-05-15,21,4,192.168.0.13,cn-0007,9c64338c,8,100,0.6593252588520702,0,100,e532612dfbeb4f83b60b03bca5bc859d,0.04247586372634067,0.7697507114137627,4,40,100,40,{'runtime': 213},1664676315,1664676315,0.35801630434782605,8,0.6593252588520702,0,1,0.7697507114137627,0,213,0.4930275556418611,4,0.00355672836303711,213.49625706672668,0.49901983140914014,213.49625706672668,1,0,213.49625706672668,4,0.5438064665252915,0.04247586372634067,21,100
209,10000samples-13seed,238334,2022-10-01_22-05-02,13,4,192.168.0.52,cn-0046,9cb85048,12,10000,0.3741141076669826,4,150,c0db2ae8d2ae4d2ab1f7b93f71f06f33,0.02526861606943676,0.774063515757432,0,30,150,30,{'runtime': 218},1664676302,1664676302,0.8827946047713812,12,0.3741141076669826,4,1,0.774063515757432,0,218,0.6591774590513145,4,0.003975629806518555,218.2721860408783,0.6558551990012935,218.2721860408783,1,0,218.2721860408783,0,0.6280125592994799,0.02526861606943676,13,10000
210,1000samples-0seed,239389,2022-10-01_22-04-11,0,0,192.168.0.43,cn-0037,0adada50,16,1000,0.9742025743526104,8,250,8e726b705bd443e09c108fbf683c4ae0,0.05240065513715641,0.732922460258231,4,10,250,10,{'runtime': 190},1664676251,1664676251,0.8641761789461548,16,0.9742025743526104,8,1,0.732922460258231,0,190,0.6289588073378586,0,0.004214048385620117,190.6258111000061,0.627879165615467,190.6258111000061,1,0,190.6258111000061,4,0.5954316967699975,0.05240065513715641,0,1000
211,100samples-13seed,14320,2022-10-01_22-04-09,13,12,192.168.0.51,cn-0045,0a4b39fe,8,100,0.1916825198555739,8,250,798905fa84424078b874dcd3bbf2725b,0.03233384111680301,0.8523000783796253,4,50,250,50,{'runtime': 188},1664676249,1664676249,0.6744444444444444,8,0.1916825198555739,8,1,0.8523000783796253,0,188,0.6419988157575103,12,0.0036563873291015625,188.3578381538391,0.6394920885599304,188.3578381538391,1,0,188.3578381538391,4,0.6251353500565817,0.03233384111680301,13,100
212,100samples-0seed,114178,2022-10-01_22-04-06,0,4,192.168.0.19,cn-0013,0beae80e,4,100,0.6618732584939461,8,50,672c7eec939a42868ffd7f220c1cfd61,0.09090680658519358,0.7612203291505004,4,20,50,20,{'runtime': 187},1664676246,1664676246,0.5827374872318692,4,0.6618732584939461,8,1,0.7612203291505004,0,186,0.5711697634840032,4,0.004018306732177734,186.713671207428,0.5698331020762426,186.713671207428,1,0,186.713671207428,4,0.5502771309070397,0.09090680658519358,0,100
213,1000samples-13seed,238466,2022-10-01_22-04-11,13,8,192.168.0.52,cn-0046,0ac632a8,12,1000,0.6591171157232107,4,250,0e5cf2a5404b401f9b5275f5c0e77cc0,0.05337603246305276,0.9346635749999768,0,40,250,40,{'runtime': 191},1664676251,1664676251,0.8560152666284404,12,0.6591171157232107,4,1,0.9346635749999768,0,192,0.6308901552674104,8,0.003583192825317383,192.29476618766785,0.6260007432138073,192.29476618766785,1,0,192.29476618766785,0,0.6084647752519114,0.05337603246305276,13,1000
214,100samples-0seed,114102,2022-10-01_22-04-00,0,0,192.168.0.19,cn-0013,9c7e3cd2,8,100,0.9535493581739442,2,100,8d5f75dc55d74a4d8726304a676cb9dc,0.012889927377461866,0.8903153218310267,8,10,100,10,{'runtime': 187},1664676240,1664676240,0.6695607763023493,8,0.9535493581739442,2,1,0.8903153218310267,0,187,0.609720961807064,0,0.004021406173706055,187.305908203125,0.6083026050158634,187.305908203125,1,0,187.305908203125,8,0.6000019897069253,0.012889927377461866,0,100
215,1000samples-13seed,238333,2022-10-01_22-04-01,13,4,192.168.0.52,cn-0046,9cb847a6,12,1000,0.804940884121851,6,150,e1fac12fc228484b9ae7bc13ee7a8a54,0.0181192523299732,0.7780964576539605,4,30,150,30,{'runtime': 190},1664676241,1664676241,0.825043004587156,12,0.804940884121851,6,1,0.7780964576539605,0,190,0.6346783786616499,4,0.0036973953247070312,190.0352153778076,0.6283818791429612,190.0352153778076,1,0,190.0352153778076,4,0.60609281862008,0.0181192523299732,13,1000
216,1000samples-0seed,239322,2022-10-01_22-04-02,0,12,192.168.0.43,cn-0037,9c65236e,12,1000,0.3296853420419851,6,150,8233652e9cd7438aa97741be5f427955,0.033268280363957695,0.8115095060938037,8,40,150,40,{'runtime': 190},1664676242,1664676242,0.7701295207348476,12,0.3296853420419851,6,1,0.8115095060938037,0,190,0.6004611539453655,12,0.0042111873626708984,190.6935682296753,0.6022903768495315,190.6935682296753,1,0,190.6935682296753,8,0.5911381837991287,0.033268280363957695,0,1000
217,100samples-13seed,14170,2022-10-01_22-03-57,13,4,192.168.0.51,cn-0045,9caf4692,12,100,0.025402985635789577,0,150,ee415b6601f441869c7f60d2ae91453c,0.038043273232787805,0.950680742225436,8,20,150,20,{'runtime': 187},1664676237,1664676237,0.7699999999999999,12,0.025402985635789577,0,1,0.950680742225436,0,186,0.6551703951501648,4,0.003811836242675781,186.56512069702148,0.6556916943171045,186.56512069702148,1,0,186.56512069702148,8,0.6446987181747037,0.038043273232787805,13,100
218,1000samples-21seed,151584,2022-10-01_22-03-47,21,12,192.168.0.14,cn-0008,984d932e,12,1000,0.44688641755112635,4,150,006440205e574644b0fe9f607ff79ec9,0.011049922909268955,0.7687060544378166,8,40,150,40,{'runtime': 367},1664676227,1664676227,0.720047055984556,12,0.44688641755112635,4,1,0.7687060544378166,0,368,0.625315045598072,12,0.005136966705322266,360.02834367752075,0.6168462178343155,360.02834367752075,1,0,360.02834367752075,8,0.6024951060221514,0.011049922909268955,21,1000
219,100samples-36seed,142890,2022-10-01_22-02-09,36,8,192.168.0.33,cn-0027,982d2076,8,100,0.7959923300810919,10,200,99c9040e667f44ff97e2bb6ebf734bcb,0.02883305021571345,0.991455358737444,4,10,200,10,{'runtime': 270},1664676129,1664676129,0.818070818070818,8,0.7959923300810919,10,1,0.991455358737444,0,270,0.5344994787737081,8,0.003830432891845703,262.80682349205017,0.5384254835299874,262.80682349205017,1,0,262.80682349205017,4,0.531265920345603,0.02883305021571345,36,100
220,100000samples-21seed,36353,2022-10-01_22-07-34,21,4,192.168.0.26,cn-0020,981f18a0,4,100000,0.485719463253503,6,300,29aa489113b9475b9e69af0e86fde18c,0.04526519727086947,0.8920510618024436,4,50,300,50,{'runtime': 595},1664676454,1664676454,0.6343466545837574,4,0.485719463253503,6,1,0.8920510618024436,0,595,0.629560671863228,4,0.0035746097564697266,587.880197763443,0.6315789115553263,587.880197763443,1,0,587.880197763443,4,0.6079928776545318,0.04526519727086947,21,100000
221,362259samples-21seed,36354,2022-10-01_22-19-12,21,8,192.168.0.26,cn-0020,981f14a4,4,362259,0.15835149703782314,6,200,36735dc4c1e34142b208ac53e0162159,0.017833615884165387,0.999916578260767,4,40,200,40,{'runtime': 1294},1664677152,1664677152,0.7208238012431838,4,0.15835149703782314,6,1,0.999916578260767,0,1293,0.7205774066901003,8,0.00360250473022461,1285.738044977188,0.7194180651441422,1285.738044977188,1,0,1285.738044977188,4,0.7086381376665309,0.017833615884165387,21,362259
222,10000samples-21seed,78770,2022-10-01_22-01-47,21,4,192.168.0.25,cn-0019,981e7c92,12,10000,0.8270410030249922,2,100,aef8adfe296045dfa0afa336afaaa01d,0.02045077278524735,0.8061899401379156,4,50,100,50,{'runtime': 247},1664676107,1664676107,0.6077753456202429,12,0.8270410030249922,2,1,0.8061899401379156,0,248,0.592314835304125,4,0.0034646987915039062,240.693208694458,0.5987443483866755,240.693208694458,1,0,240.693208694458,4,0.6097074083203655,0.02045077278524735,21,10000
223,362259samples-0seed,14321,2022-10-01_22-55-38,0,8,192.168.0.51,cn-0045,981bf814,16,362259,0.5739756671563055,8,250,5c9bc36e3043437ab87a66d7e2609736,0.038983771673407594,0.9123055240752362,0,30,250,30,{'runtime': 3478},1664679338,1664679338,0.6879611816617671,16,0.5739756671563055,8,1,0.9123055240752362,0,3479,0.677519368065449,8,0.003467321395874023,3471.542500257492,0.6819294828703716,3471.542500257492,1,0,3471.542500257492,0,0.6660109265595842,0.038983771673407594,0,362259
224,100samples-13seed,14320,2022-10-01_22-00-57,13,0,192.168.0.51,cn-0045,981bf102,12,100,0.2555298502511172,6,300,798905fa84424078b874dcd3bbf2725b,0.06335709290775483,0.726991699263586,4,10,300,10,{'runtime': 198},1664676057,1664676057,0.7388888888888889,12,0.2555298502511172,6,1,0.726991699263586,0,198,0.6401180716591033,0,0.0036563873291015625,190.9966096878052,0.6366928142846688,190.9966096878052,1,0,190.9966096878052,4,0.638946033566453,0.06335709290775483,13,100
225,1000samples-13seed,238466,2022-10-01_22-00-55,13,8,192.168.0.52,cn-0046,981ac412,12,1000,0.3168879829328276,4,100,0e5cf2a5404b401f9b5275f5c0e77cc0,0.0715737223013739,0.8469878553796868,0,40,100,40,{'runtime': 196},1664676055,1664676055,0.8584790711009174,12,0.3168879829328276,4,1,0.8469878553796868,0,196,0.6329945748270459,8,0.003583192825317383,188.86051392555237,0.6263176046859735,188.86051392555237,1,0,188.86051392555237,0,0.6070726867987333,0.0715737223013739,13,1000
226,10000samples-13seed,238467,2022-10-01_22-01-43,13,12,192.168.0.52,cn-0046,981ac340,8,10000,0.5139024171477478,6,200,6b0e498ca8e748a2a5011f7b70d357dd,0.013311436237884717,0.9279980701979436,4,10,200,10,{'runtime': 244},1664676103,1664676103,0.8935839988534275,8,0.5139024171477478,6,1,0.9279980701979436,0,244,0.7028458429793961,12,0.00364828109741211,236.70218968391416,0.7027004025064418,236.70218968391416,1,0,236.70218968391416,4,0.6810583177545854,0.013311436237884717,13,10000
227,100samples-0seed,114178,2022-10-01_22-00-56,0,12,192.168.0.19,cn-0013,980f2b5c,8,100,0.2405995808312018,8,200,672c7eec939a42868ffd7f220c1cfd61,0.010177608798897527,0.9318060747074952,4,30,200,30,{'runtime': 197},1664676056,1664676056,0.5137895812053115,8,0.2405995808312018,8,1,0.9318060747074952,0,197,0.5554151926064901,12,0.004018306732177734,190.31482934951785,0.556841789391662,190.31482934951785,1,0,190.31482934951785,4,0.5333980603648201,0.010177608798897527,0,100
228,100000samples-0seed,128128,2022-10-01_22-06-33,0,8,192.168.0.40,cn-0034,980aed12,12,100000,0.8734349035862136,10,100,561a29973a4f4f59b3e56a684fc9f8fe,0.026632359759642975,0.7831321532760922,8,20,100,20,{'runtime': 535},1664676393,1664676393,0.6917565436436259,12,0.8734349035862136,10,1,0.7831321532760922,0,534,0.6791433206811358,8,0.0036728382110595703,527.1500806808472,0.6769049491609586,527.1500806808472,1,0,527.1500806808472,8,0.6686282798003356,0.026632359759642975,0,100000
229,100samples-21seed,99095,2022-10-01_22-01-38,21,8,192.168.0.13,cn-0007,980a6de2,12,100,0.5949778510432452,10,200,8016df1d9ee94f62860760a1d59d9961,0.0255418382352813,0.7145845146666187,8,40,200,40,{'runtime': 242},1664676098,1664676101,0.49252717391304346,12,0.5949778510432452,10,1,0.7145845146666187,0,242,0.48922827333327074,8,0.0037314891815185543,231.8917636871338,0.49318067258138,231.8917636871338,1,0,231.8917636871338,8,0.5378359902354126,0.0255418382352813,21,100
230,362259samples-13seed,54395,2022-10-01_22-27-35,13,4,192.168.0.28,cn-0022,980789ec,12,362259,0.9265319965192084,10,100,e2808716d7014897983a886fcf1bf4c9,0.014680814442172029,0.9534262723440684,4,20,100,20,{'runtime': 1796},1664677655,1664677655,0.6982274388569174,12,0.9265319965192084,10,1,0.9534262723440684,0,1796,0.6886824629051855,4,0.003723621368408203,1789.2680056095123,0.693202693030125,1789.2680056095123,1,0,1789.2680056095123,4,0.6788468463291025,0.014680814442172029,13,362259
231,1000samples-0seed,239389,2022-10-01_22-00-57,0,8,192.168.0.43,cn-0037,9805b72a,12,1000,0.03988200241785045,8,150,8e726b705bd443e09c108fbf683c4ae0,0.05332859007345588,0.9233459964342906,4,40,150,40,{'runtime': 198},1664676057,1664676057,0.7397767016411084,12,0.03988200241785045,8,1,0.9233459964342906,0,198,0.5434002122127485,8,0.004214048385620117,191.2175869941711,0.5510182271666759,191.2175869941711,1,0,191.2175869941711,4,0.5558021985275697,0.05332859007345588,0,1000
232,100000samples-13seed,4755,2022-10-01_22-06-29,13,4,192.168.0.20,cn-0014,9804d0f8,8,100000,0.4818315014527863,0,150,11c25a11693e4cc0b47c296033f46b84,0.048033092244258065,0.9498986016172982,4,20,150,20,{'runtime': 530},1664676389,1664676389,0.7315350675253854,8,0.4818315014527863,0,1,0.9498986016172982,0,530,0.714756579632783,4,0.003733396530151367,522.5334882736206,0.7111290425002795,522.5334882736206,1,0,522.5334882736206,4,0.7006564154920164,0.048033092244258065,13,100000
233,10000samples-0seed,152399,2022-10-01_22-01-49,0,4,192.168.0.39,cn-0033,98038a40,12,10000,0.10109314242658264,6,200,78e174ea64f94ff49e6748ade6a02fe0,0.028218593170032336,0.7444009476345991,8,30,200,30,{'runtime': 249},1664676109,1664676109,0.8430127551655197,12,0.10109314242658264,6,1,0.7444009476345991,0,250,0.7028671309467605,4,0.0037527084350585938,242.89229106903076,0.6968240824766977,242.89229106903076,1,0,242.89229106903076,8,0.6723696334789059,0.028218593170032336,0,10000
234,362259samples-21seed,36229,2022-10-01_22-17-23,21,4,192.168.0.26,cn-0020,94022bd6,4,362259,0.2202148053896562,8,150,9aafcb9cbd6c40f1ad08cb54836d7668,0.010427374029582978,0.90964799857163,4,20,150,20,{'runtime': 1190},1664677043,1664677043,0.7145690300094181,4,0.2202148053896562,8,1,0.90964799857163,0,1191,0.7150856525440308,4,0.003991842269897461,1183.9988384246826,0.712889757491731,1183.9988384246826,1,0,1183.9988384246826,4,0.7055683517299767,0.010427374029582978,21,362259
235,1000samples-13seed,238333,2022-10-01_22-00-48,13,4,192.168.0.52,cn-0046,9401fecc,8,1000,0.20257055083758055,6,100,e1fac12fc228484b9ae7bc13ee7a8a54,0.017958404607065034,0.9400094445993734,0,20,100,20,{'runtime': 194},1664676048,1664676048,0.7553128583715596,8,0.20257055083758055,6,1,0.9400094445993734,0,196,0.6402202888173497,4,0.0036973953247070312,189.526593208313,0.6369305057946816,189.526593208313,1,0,189.526593208313,0,0.6123361489190524,0.017958404607065034,13,1000
236,100samples-13seed,14170,2022-10-01_22-00-47,13,8,192.168.0.51,cn-0045,9401cb8c,8,100,0.9881857355184762,6,150,ee415b6601f441869c7f60d2ae91453c,0.09334988916496786,0.8965473211271595,4,20,150,20,{'runtime': 193},1664676047,1664676047,0.755,8,0.9881857355184762,6,1,0.8965473211271595,0,195,0.6533498438294575,8,0.003811836242675781,188.15451169013977,0.6473546386389157,188.15451169013977,1,0,188.15451169013977,4,0.6479711647173672,0.09334988916496786,13,100
237,100000samples-21seed,36226,2022-10-01_22-07-27,21,12,192.168.0.26,cn-0020,9401ba5c,8,100000,0.7757751613945916,4,150,a30dc4c7d9c340f49fb804ee88523557,0.08571491717020258,0.7907704778593302,4,40,150,40,{'runtime': 594},1664676447,1664676447,0.60122212098268,8,0.7757751613945916,4,1,0.7907704778593302,0,595,0.6009285126222693,12,0.0035195350646972656,588.0599508285522,0.5986861648980591,588.0599508285522,1,0,588.0599508285522,4,0.5934853350476934,0.08571491717020258,21,100000
238,10000samples-13seed,238334,2022-10-01_22-01-19,13,8,192.168.0.52,cn-0046,9401b174,8,10000,0.5958840739355755,4,200,c0db2ae8d2ae4d2ab1f7b93f71f06f33,0.014771741784582909,0.7769630431526122,4,30,200,30,{'runtime': 226},1664676079,1664676079,0.8566743530774624,8,0.5958840739355755,4,1,0.7769630431526122,0,227,0.6764027946956903,8,0.003975629806518555,220.44573378562927,0.6750964569430007,220.44573378562927,1,0,220.44573378562927,4,0.651271669182357,0.014771741784582909,13,10000
239,100000samples-13seed,4678,2022-10-01_22-03-59,13,8,192.168.0.20,cn-0014,9400ae00,4,100000,0.07195222075387764,8,50,d45f3c0a93d74e7eb9f5d73581f29032,0.07712763679708955,0.8512348844591813,0,20,50,20,{'runtime': 385},1664676239,1664676239,0.75107290828265,4,0.07195222075387764,8,1,0.8512348844591813,0,387,0.7440246985557787,8,0.0037412643432617183,380.24670362472534,0.7437014384667182,380.24670362472534,1,0,380.24670362472534,0,0.7284946872950632,0.07712763679708955,13,100000
240,100000samples-0seed,128041,2022-10-01_22-04-39,0,8,192.168.0.40,cn-0034,94008a10,4,100000,0.7251182296390927,8,150,72aa6cb0ff654a19a0f8d84cd28c950d,0.09059879251198322,0.7589707985854397,8,10,150,10,{'runtime': 426},1664676279,1664676279,0.7373223296908227,4,0.7251182296390927,8,1,0.7589707985854397,0,427,0.7266504458123899,8,0.003833293914794922,419.9382381439209,0.727348061512899,419.9382381439209,1,0,419.9382381439209,8,0.7160468020307007,0.09059879251198322,0,100000
241,100samples-21seed,98886,2022-10-01_22-01-38,21,0,192.168.0.13,cn-0007,9400360a,4,100,0.7370575390306126,8,250,e532612dfbeb4f83b60b03bca5bc859d,0.023866689688062093,0.8325833850030562,4,40,250,40,{'runtime': 244},1664676098,1664676098,0.48165760869565216,4,0.7370575390306126,8,1,0.8325833850030562,0,246,0.5374287121912708,0,0.00355672836303711,238.88563990592957,0.5379004430959802,238.88563990592957,1,0,238.88563990592957,4,0.5472568741632,0.023866689688062093,21,100
242,10000samples-0seed,152333,2022-10-01_22-02-02,0,12,192.168.0.39,cn-0033,93ffcc42,12,10000,0.010574097417401118,6,250,3b09fc75386142e5b6a3c7438d24830e,0.025037644789183813,0.8512234406090343,4,30,250,30,{'runtime': 268},1664676122,1664676122,0.8383033015025299,12,0.010574097417401118,6,1,0.8512234406090343,0,270,0.6874944632688875,12,0.004357576370239258,263.6364395618439,0.6886839041708708,263.6364395618439,1,0,263.6364395618439,4,0.6648191504279113,0.025037644789183813,0,10000
243,1000samples-0seed,239322,2022-10-01_22-00-48,0,12,192.168.0.43,cn-0037,93ffbedc,4,1000,0.2869062285662236,6,250,8233652e9cd7438aa97741be5f427955,0.06380308050053617,0.9184850681557022,4,0,250,0,{'runtime': 194},1664676048,1664676048,0.5,4,0.2869062285662236,6,1,0.9184850681557022,0,196,0.5,12,0.0042111873626708984,189.3441298007965,0.5,189.3441298007965,1,0,189.3441298007965,4,0.5,0.06380308050053617,0,1000
244,10000samples-21seed,78557,2022-10-01_22-01-59,21,8,192.168.0.25,cn-0019,93ffaae6,16,10000,0.09501626724203782,8,200,e67577961f75477295e5ef02d1e5bd3a,0.040290071636330325,0.9014881349697432,4,30,200,30,{'runtime': 265},1664676119,1664676119,0.5840158885120166,16,0.09501626724203782,8,1,0.9014881349697432,0,267,0.5639414991881249,8,0.004269123077392578,259.7525064945221,0.5577483160273544,259.7525064945221,1,0,259.7525064945221,4,0.5611482359151486,0.040290071636330325,21,10000
245,362259samples-13seed,54248,2022-10-01_22-27-56,13,4,192.168.0.28,cn-0022,93ffa816,8,362259,0.4275050645918397,2,200,2611d785cc9f45deaa8cd1917be0e2a1,0.04181972347737522,0.781090814290728,0,20,200,20,{'runtime': 1822},1664677676,1664677676,0.7068186535440999,8,0.4275050645918397,2,1,0.781090814290728,0,1824,0.6963372733985818,4,0.003700494766235352,1817.5692574977877,0.70120357630383,1817.5692574977877,1,0,1817.5692574977877,0,0.6836702697671864,0.04181972347737522,13,362259
246,1000samples-21seed,150570,2022-10-01_22-03-48,21,4,192.168.0.14,cn-0008,942b0efc,12,1000,0.06710084124824567,8,150,d4102a9c859046f687d15546650e6d9b,0.06885046151578327,0.9813645724827672,4,40,150,40,{'runtime': 377},1664676228,1664676230,0.834942084942085,12,0.06710084124824567,8,1,0.9813645724827672,0,377,0.6388762878998875,4,0.004756450653076172,369.1460962295532,0.6400295433474332,369.1460962295532,1,0,369.1460962295532,4,0.6298513633387155,0.06885046151578327,21,1000
247,100samples-36seed,142656,2022-10-01_22-01-55,36,0,192.168.0.33,cn-0027,940df7fe,8,100,0.20562979222059896,2,100,2b8ed5f132374e74bdc79f3232567840,0.06320486073987319,0.7550099045169225,0,50,100,50,{'runtime': 263},1664676115,1664676115,0.8956043956043955,8,0.20562979222059896,2,1,0.7550099045169225,0,262,0.5441872775000702,0,0.004544496536254883,256.1373174190521,0.5452008401424601,256.1373174190521,1,0,256.1373174190521,0,0.5492248460049455,0.06320486073987319,36,100
248,100samples-0seed,114102,2022-10-01_22-00-50,0,0,192.168.0.19,cn-0013,94025d7c,12,100,0.6400291106436313,6,200,8d5f75dc55d74a4d8726304a676cb9dc,0.030134737016028534,0.8525572299800401,4,40,200,40,{'runtime': 197},1664676050,1664676050,0.5587334014300306,12,0.6400291106436313,6,1,0.8525572299800401,0,197,0.5504125405163984,0,0.004021406173706055,190.80403685569763,0.5496396864999449,190.80403685569763,1,0,190.80403685569763,4,0.5362504295121884,0.030134737016028534,0,100
249,362259samples-0seed,14169,2022-10-01_22-50-16,0,4,192.168.0.51,cn-0045,9401bb92,12,362259,0.16351010317541814,2,300,662359216f5a47eebff50318e5e1d8a8,0.025265929694302355,0.7662547956562742,4,10,300,10,{'runtime': 3164},1664679016,1664679016,0.6907168244635935,12,0.16351010317541814,2,1,0.7662547956562742,0,3164,0.6865758725497337,4,0.003758668899536133,3156.9863815307617,0.6818506710391659,3156.9863815307617,1,0,3156.9863815307617,4,0.6697576727882391,0.025265929694302355,0,362259
